#                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta -          F1369_NODE_122_length_3796_cov_27.499866_3 -             0.0085    6.7  13.5     0.011    6.4  13.5   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta -          F1369_NODE_122_length_3796_cov_27.499866_3 -              0.018    5.9  16.6     0.022    5.5  16.6   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta    -          F1369_NODE_122_length_3796_cov_27.499866_3 -                0.1    3.2  14.7      0.13    2.9  14.7   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta -          F1369_NODE_122_length_3796_cov_27.499866_3 -               0.19    2.1  16.1      0.25    1.7  16.1   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta -          F1369_NODE_198_length_3390_cov_5.452774_3 -                9.7   -3.6  36.3        15   -4.2  36.3   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta -          F1369_NODE_265_length_3144_cov_4.457430_4 -               0.11    3.3  41.5      0.14    3.0  41.5   1.0   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta -          F1369_NODE_291_length_3047_cov_1.840241_3 -            0.00031   11.7   8.0    0.0005   11.0   8.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_552.Palmdb.0.4.fasta -          F1369_NODE_291_length_3047_cov_1.840241_3 -             0.0017    9.1   6.1    0.0018    9.1   5.3   1.3   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta -          F1369_NODE_355_length_2854_cov_6.979636_6 -              0.033    4.8  36.0    0.0017    9.1  22.8   2.1   2   0   0   2   2   2   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta -          F1369_NODE_355_length_2854_cov_6.979636_6 -               0.36    1.5  40.0    0.0059    7.4  25.8   2.1   2   0   0   2   2   2   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_990.Palmdb.0.4.fasta -          F1369_NODE_355_length_2854_cov_6.979636_6 -                1.3    0.0  23.9    0.0058    7.8  13.8   2.0   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta           -          F1369_NODE_359_length_2848_cov_3.214823_3 -             0.0037    7.9   7.4    0.0054    7.3   7.4   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta         -          F1369_NODE_359_length_2848_cov_3.214823_3 -                0.1    3.2  10.8      0.15    2.7  10.8   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta        -          F1369_NODE_359_length_2848_cov_3.214823_3 -               0.13    3.1  11.9      0.18    2.6  11.9   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_373.Palmdb.0.4.fasta -          F1369_NODE_359_length_2848_cov_3.214823_3 -               0.22    2.4  23.2      0.35    1.7  23.2   1.2   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta -          F1369_NODE_359_length_2848_cov_3.214823_3 -               0.27    1.8  14.1      0.42    1.1  14.1   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta -          F1369_NODE_493_length_2595_cov_5.652756_1 -              0.061    3.8  12.3     0.079    3.5  12.3   1.0   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta -          F1369_NODE_851_length_2167_cov_7.146307_5 -               0.17    2.3  17.4      0.25    1.8  17.4   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta -          F1369_NODE_851_length_2167_cov_7.146307_5 -               0.47    1.0  15.7      0.64    0.5  15.7   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta    -          F1369_NODE_851_length_2167_cov_7.146307_5 -               0.67    0.5  14.3      0.86    0.2  14.3   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta -          F1369_NODE_908_length_2122_cov_8.595549_2 -               0.11    3.1   9.0      0.14    2.8   9.0   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta -          F1369_NODE_1325_length_1831_cov_2.418356_1 -             0.0054    7.3  18.4    0.0077    6.8  18.4   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta    -          F1369_NODE_1325_length_1831_cov_2.418356_1 -               0.12    3.1  32.2      0.16    2.8  32.2   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta -          F1369_NODE_1619_length_1685_cov_1.619632_2 -                1.1    0.0  33.8       1.4   -0.4  33.8   1.1   1   0   0   1   1   1   0 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.274.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.274.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/08/66de5e1012b108cc8702e072341544
# Date:            Thu Jul 21 16:23:22 2022
# [ok]
#                                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                      -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta    -          F1393_NODE_79_length_3716_cov_3.459710_1 -            7.9e-07   20.2   0.0   1.2e-06   19.6   0.0   1.3   1   0   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1393_NODE_79_length_3716_cov_3.459710_1 -            6.4e-05   13.6   0.0   0.00011   12.8   0.0   1.2   1   0   0   1   1   1   1 -
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1393_NODE_185_length_3014_cov_3.796553_2 -            1.1e-05   16.1   0.9   6.3e-05   13.7   0.1   2.0   2   0   0   2   2   2   2 -
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1393_NODE_428_length_2373_cov_1.830026_1 -            2.1e-05   15.3   0.2   4.1e-05   14.3   0.0   1.6   2   0   0   2   2   2   1 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta -          F1393_NODE_711_length_2026_cov_1.561644_1 -                3.9   -2.0  16.9      0.15    2.7  10.8   1.6   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1393_NODE_1945_length_1396_cov_1.429530_2 -            0.00038   11.3   0.2   0.00054   10.7   0.2   1.1   1   0   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1393_NODE_2243_length_1310_cov_2.121912_1 -            0.00035   11.1   0.0   0.00056   10.5   0.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta -          F1393_NODE_2319_length_1287_cov_2.840909_1 -            0.00026   11.5   0.1   0.00051   10.5   0.1   1.4   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1393_NODE_4189_length_971_cov_5.459607_2 -               0.75    0.4  58.7      0.93    0.1  58.7   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta       -          F1393_NODE_4189_length_971_cov_5.459607_2 -                2.3   -1.1  54.7       2.6   -1.3  54.7   1.1   1   0   0   1   1   1   0 -
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta     -          F1393_NODE_8771_length_640_cov_1.121368_1 -            3.9e-05   14.4   0.0   4.1e-05   14.3   0.0   1.1   1   0   0   1   1   1   1 -
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta  -          F1393_NODE_8771_length_640_cov_1.121368_1 -             0.0001   13.1   0.0   0.00011   13.0   0.0   1.1   1   0   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1393_NODE_8771_length_640_cov_1.121368_1 -            0.00044   10.8   0.1   0.00058   10.4   0.1   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta -          F1393_NODE_8887_length_635_cov_1.267241_1 -                  1    0.1  22.4       1.2   -0.2  22.4   1.1   1   0   0   1   1   1   0 -
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta           -          F1395_NODE_27_length_4537_cov_5.129630_2 -            1.6e-08   25.7   0.0   4.8e-06   17.5   0.0   2.5   2   0   0   2   2   2   2 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1395_NODE_27_length_4537_cov_5.129630_2 -            0.00019   12.3   0.0   0.00019   12.3   0.0   2.5   3   0   0   3   3   3   1 -
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta -          F1395_NODE_90_length_3366_cov_4.830263_1 -              0.001    9.7   1.9    0.0017    9.0   1.9   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta          -          F1395_NODE_195_length_2846_cov_11.463991_1 -           4.8e-111  364.9   0.2  9.1e-110  360.7   0.0   2.0   2   0   0   2   2   2   1 -
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta              -          F1395_NODE_195_length_2846_cov_11.463991_1 -            3.7e-48  156.8   0.0   4.7e-48  156.4   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta        -          F1395_NODE_195_length_2846_cov_11.463991_1 -            5.7e-39  126.6   0.1   1.3e-38  125.4   0.1   1.5   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1028.Palmdb.0.4.fasta -          F1395_NODE_195_length_2846_cov_11.463991_1 -            1.8e-22   72.1   0.0   2.8e-22   71.4   0.0   1.3   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1283.Palmdb.0.4.fasta -          F1395_NODE_195_length_2846_cov_11.463991_1 -            3.6e-21   67.3   0.0   2.3e-20   64.7   0.0   1.9   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta  -          F1395_NODE_195_length_2846_cov_11.463991_1 -            1.3e-18   59.3   0.1   4.9e-18   57.3   0.1   1.9   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta  -          F1395_NODE_195_length_2846_cov_11.463991_1 -            2.8e-18   58.1   0.0   7.5e-18   56.7   0.0   1.6   2   0   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta  -          F1395_NODE_195_length_2846_cov_11.463991_1 -            9.2e-14   43.1   3.7   1.4e-13   42.4   0.1   2.4   2   1   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_724.Palmdb.0.4.fasta  -          F1395_NODE_195_length_2846_cov_11.463991_1 -            1.8e-12   39.0   0.0     2e-10   32.2   0.0   2.3   2   0   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta  -          F1395_NODE_195_length_2846_cov_11.463991_1 -            7.5e-12   36.7   0.0   1.8e-11   35.4   0.0   1.6   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_298.Palmdb.0.4.fasta  -          F1395_NODE_195_length_2846_cov_11.463991_1 -            1.7e-08   25.8   0.0   6.2e-07   20.6   0.0   2.3   2   0   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_552.Palmdb.0.4.fasta  -          F1395_NODE_195_length_2846_cov_11.463991_1 -            1.3e-05   16.1   0.0   2.2e-05   15.4   0.0   1.3   1   0   0   1   1   1   1 -
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta            -          F1395_NODE_195_length_2846_cov_11.463991_1 -            0.00094    9.7   0.0    0.0016    8.9   0.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta -          F1395_NODE_226_length_2723_cov_2.586957_1 -               0.73    0.4  42.3      0.12    3.0   0.7   2.1   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1395_NODE_423_length_2264_cov_4.268447_1 -               0.02    5.6  33.3     0.028    5.1  33.3   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta        -          F1395_NODE_423_length_2264_cov_4.268447_1 -                1.1    0.0  30.4       1.9   -0.8  30.4   1.5   1   0   0   1   1   1   0 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.289.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.289.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/e1/6d8eaa3bdbcffee799b90ec4c60d07
# Date:            Thu Jul 21 16:23:21 2022
# [ok]
#                                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                      -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta         -          F1520_NODE_753_length_2025_cov_7.392386_4 -              0.014    6.5  61.8     0.017    6.3  61.8   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta       -          F1520_NODE_753_length_2025_cov_7.392386_4 -              0.023    5.0  65.3     0.026    4.9  65.3   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta       -          F1520_NODE_753_length_2025_cov_7.392386_4 -               0.04    4.9  68.5     0.044    4.7  68.5   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1520_NODE_753_length_2025_cov_7.392386_4 -                0.1    3.2  71.4      0.11    3.1  71.4   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta        -          F1520_NODE_753_length_2025_cov_7.392386_4 -               0.28    1.9  60.8      0.34    1.7  60.8   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta       -          F1520_NODE_753_length_2025_cov_7.392386_4 -                1.2   -0.2  54.4       1.5   -0.5  54.4   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Mindivirales.0.4.fasta         -          F1520_NODE_753_length_2025_cov_7.392386_4 -                1.3   -0.2  14.8       1.4   -0.3  14.8   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta        -          F1520_NODE_753_length_2025_cov_7.392386_4 -                1.5   -0.4  60.4       1.9   -0.7  60.4   1.3   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta -          F1520_NODE_1140_length_1774_cov_4.669575_1 -               0.81    0.5  33.7     0.025    5.5  27.0   1.6   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta -          F1520_NODE_1170_length_1760_cov_3.491496_1 -             0.0012    9.7   5.0    0.0013    9.5   5.0   1.0   1   0   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1520_NODE_1343_length_1684_cov_1.185390_1 -            0.00019   12.0   0.0   0.00027   11.5   0.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta    -          F1520_NODE_1389_length_1661_cov_3.903487_2 -              0.042    4.5  11.9     0.057    4.1  11.9   1.3   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta -          F1520_NODE_1389_length_1661_cov_3.903487_2 -               0.12    3.0  20.3      0.17    2.6  20.3   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta -          F1520_NODE_1389_length_1661_cov_3.903487_2 -                2.3   -1.4  23.3      0.15    2.5  18.0   1.5   2   0   0   2   2   2   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_552.Palmdb.0.4.fasta -          F1520_NODE_1389_length_1661_cov_3.903487_2 -                4.5   -2.2  24.1         4   -2.0  23.2   1.3   1   1   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta -          F1520_NODE_1389_length_1661_cov_3.903487_2 -                9.7   -3.4  25.4       8.3   -3.1  24.4   1.3   1   1   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta -          F1520_NODE_1561_length_1596_cov_2.942245_1 -                2.1   -0.9  15.7     0.068    4.0   2.6   2.1   2   0   0   2   2   2   0 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.387.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.387.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/5c/5944f544210142d9ab8b319f6f016d
# Date:            Thu Jul 21 16:23:31 2022
# [ok]
#                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta -          F1200_NODE_6330_length_1107_cov_7.406844_1 -               0.42    1.1  12.2     0.015    5.9   5.7   1.7   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta       -          F1200_NODE_7337_length_1010_cov_3.501571_1 -             0.0058    7.0  12.8    0.0072    6.7  12.8   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta       -          F1200_NODE_7337_length_1010_cov_3.501571_1 -              0.006    7.6   9.0    0.0063    7.5   9.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta        -          F1200_NODE_7337_length_1010_cov_3.501571_1 -              0.016    6.0   6.7     0.017    5.9   6.7   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta         -          F1200_NODE_7337_length_1010_cov_3.501571_1 -              0.035    4.8   6.6     0.038    4.6   6.6   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Levivirales.0.4.fasta          -          F1200_NODE_7337_length_1010_cov_3.501571_1 -              0.036    4.9   7.4     0.041    4.7   7.4   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1200_NODE_7337_length_1010_cov_3.501571_1 -              0.039    4.6  16.9      0.05    4.3  16.9   1.1   1   0   0   1   1   1   0 -
