target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta	-	F1595_NODE_34_length_3628_cov_23.609572_4	-	0,24	2,2	10,4	0,39	1,5	10,4	1,3	1	0	0	1	1	1	0	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1224_NODE_3500_length_1161_cov_1.747740_1	-	8,50E-05	13,3	0,2	0,00012	12,7	0,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1224_NODE_8011_length_732_cov_1.680945_1	-	0,00036	11,8	0	0,00036	11,8	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1225_NODE_317_length_1268_cov_2.022259_1	-	2,80E-05	15	0	3,50E-05	14,7	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1568_NODE_1493_length_1860_cov_3.608310_3	-	0,22	1,8	43,8	0,019	5,4	13,9	2	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1568_NODE_1515_length_1846_cov_4.130095_1	-	1,6	-0,8	13,3	2,5	-1,4	13,3	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1568_NODE_1738_length_1748_cov_10.603071_2	-	0,075	3,7	11,3	0,11	3,2	11,3	1,3	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta	-	F1568_NODE_1826_length_1708_cov_16.087719_1	-	0,25	2,1	17	0,025	5,4	12,1	1,6	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1156_NODE_2_length_7200_cov_572.252624_5	-	7,80E-94	307,8	0,1	7,80E-94	307,8	0,1	1,8	1	1	1	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1156_NODE_25_length_2967_cov_121.096841_1	-	1,80E-97	320	0,1	1,80E-97	320	0,1	2,1	1	1	1	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1156_NODE_65_length_2243_cov_7.962523_2	-	3,70E-06	18,2	0	5,50E-06	17,6	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1156_NODE_710_length_870_cov_7.984049_1	-	1,90E-22	72	0,1	2,30E-22	71,7	0,1	1,1	1	0	0	1	1	1	1	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1157_NODE_12_length_1742_cov_6.048014_1	-	2,40E-46	150,7	1,5	2,90E-46	150,4	1,5	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1161_NODE_1_length_11153_cov_400.498018_2	-	1,20E-99	327,1	3	2,00E-99	326,3	3	1,2	1	0	0	1	1	1	1	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1161_NODE_190_length_2848_cov_3.177587_2	-	5,80E-05	13,7	0,1	9,00E-05	13,1	0,1	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1161_NODE_408_length_2305_cov_2.570667_1	-	0,00069	10,4	0,2	0,001	9,8	0,2	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1568_NODE_107_length_4346_cov_22.383827_5	-	0,021	5,7	15,4	0,0049	7,8	7,7	2,1	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1170.Palmdb.0.4.fasta	-	F1568_NODE_227_length_3564_cov_22.773155_6	-	0,00091	9,9	0	0,0014	9,3	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1568_NODE_240_length_3516_cov_16.472985_3	-	0,16	2,8	24,4	0,18	2,6	24,4	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1568_NODE_320_length_3163_cov_8.145109_2	-	0,23	1,6	9,9	0,36	1	9,9	1,2	1	0	0	1	1	1	0	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1001_NODE_1134_length_2063_cov_3.529382_1	-	0,00023	11,8	0,1	0,00027	11,6	0,1	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1001_NODE_2217_length_1552_cov_1570.360721_1	-	1,10E-94	310,7	2,8	1,40E-94	310,4	2,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Milneviricetes.0.4.fasta	-	F1001_NODE_2656_length_1431_cov_2.279797_1	-	0,00034	11,3	0	0,00054	10,6	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1001_NODE_5369_length_982_cov_5.417476_1	-	0,039	4,8	14	0,062	4,1	14	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1598_NODE_2186_length_1035_cov_3.160204_3	-	0,0053	7,4	10,6	0,0061	7,2	10,6	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1598_NODE_2594_length_961_cov_4.365342_1	-	0,002	8,5	10,4	0,0024	8,3	10,4	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1598_NODE_2715_length_942_cov_3.173619_3	-	0,0047	7,6	14,2	0,0054	7,5	14,2	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1598_NODE_2764_length_934_cov_2.463026_1	-	0,0032	8,1	8,3	0,004	7,8	8,3	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1598_NODE_2801_length_926_cov_11.670494_2	-	0,27	2	20,8	0,34	1,7	20,8	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1598_NODE_2879_length_915_cov_3.467442_1	-	0,25	1,5	10,3	0,31	1,2	10,3	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1598_NODE_3370_length_851_cov_3.883166_1	-	0,0018	9	3,6	0,002	8,9	3,6	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1598_NODE_3464_length_839_cov_4.360969_1	-	0,034	4,7	12,2	0,042	4,4	12,2	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1124_NODE_9_length_7863_cov_18.537013_5	-	0,037	4,9	23,3	0,043	4,7	23,3	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta	-	F1124_NODE_93_length_4565_cov_16.552550_4	-	0,009	6,8	11,7	0,014	6,2	11,7	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1124_NODE_156_length_4018_cov_12.828160_4	-	0,0022	8,6	7,6	0,0026	8,3	7,6	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1009_NODE_3586_length_1239_cov_4.523649_1	-	0,0087	6,9	10,5	0,012	6,5	10,5	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1009_NODE_3726_length_1220_cov_1.209442_1	-	0,0014	9,3	6,4	0,0019	8,8	6,4	1,1	1	0	0	1	1	1	1	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1009_NODE_4362_length_1132_cov_1.484680_1	-	1,90E-07	22,2	0	2,30E-07	21,9	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1009_NODE_4436_length_1123_cov_5.409176_1	-	0,035	4,5	12,3	0,047	4	12,3	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1009_NODE_7205_length_867_cov_6.974138_3	-	0,24	1,9	13,9	0,28	1,7	13,9	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1565_NODE_1602_length_1704_cov_3.871437_2	-	0,00062	10,7	4,2	0,00081	10,3	4,2	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1196_NODE_304_length_2533_cov_5.868846_2	-	1,80E-05	15,5	3,2	2,30E-05	15,2	3,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1196_NODE_430_length_2330_cov_3.407473_1	-	9,50E-05	13,2	8,4	0,00013	12,7	8,4	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1196_NODE_438_length_2322_cov_4.913101_1	-	0,32	1,3	38,7	0,056	3,8	8,1	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1196_NODE_904_length_1868_cov_9.292885_1	-	6,8	-2,8	22,2	0,084	3,5	15	1,3	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Levivirales.0.4.fasta	-	F1370_NODE_531_length_2234_cov_3.089032_2	-	4,9	-2,2	18,3	7,1	-2,7	18,3	1,3	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1039_NODE_3935_length_1131_cov_4.650558_2	-	0,00064	10,4	0	0,00097	9,8	0	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1039_NODE_4014_length_1118_cov_22.677328_2	-	0,1	3,4	18	0,13	3	18	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1039_NODE_4192_length_1093_cov_5.527938_2	-	0,008	6,7	8,2	0,01	6,4	8,2	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1039_NODE_4280_length_1081_cov_7.100390_1	-	0,0016	9,4	7,1	0,0021	9	7,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1039_NODE_4494_length_1052_cov_2.959880_2	-	0,0011	10,2	9,6	0,0013	10	9,6	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_373.Palmdb.0.4.fasta	-	F1039_NODE_4532_length_1047_cov_2.846774_2	-	6,00E-06	17,5	0,3	6,00E-06	17,5	0,3	1,5	2	0	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1039_NODE_4778_length_1017_cov_3.551975_1	-	0,028	5,1	11	0,033	4,8	11	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1575_NODE_382_length_2732_cov_7.180052_4	-	3,4	-1,7	28,9	0,22	2,2	15,5	2,2	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1575_NODE_592_length_2393_cov_5.649273_1	-	0,0027	8,6	22	0,0016	9,4	14,7	2,3	2	0	0	2	2	2	2	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1575_NODE_2506_length_1393_cov_1.378924_2	-	5,70E-05	13,8	0	7,50E-05	13,4	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1341_NODE_703_length_2331_cov_5.342267_1	-	0,14	2,7	11,7	0,22	2,1	11,7	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1341_NODE_831_length_2224_cov_10.895343_2	-	0,02	5,5	5,7	0,031	4,9	5,7	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1341_NODE_923_length_2167_cov_1.808239_1	-	0,00033	11,9	0,1	0,00048	11,3	0,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1341_NODE_984_length_2129_cov_10.257956_1	-	0,023	5,2	21	0,025	5	21	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1341_NODE_993_length_2122_cov_3.551524_2	-	0,00029	11,8	8,8	0,00036	11,5	8,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1341_NODE_1061_length_2075_cov_3.780198_3	-	0,59	0,8	60,2	0,0037	8,1	49,5	1,9	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1341_NODE_1072_length_2068_cov_2.123696_1	-	1,9	-1,1	25,1	2,3	-1,4	25,1	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1341_NODE_1312_length_1940_cov_2.817507_2	-	0,58	0,7	12,2	0,096	3,3	6,3	2	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1341_NODE_1576_length_1825_cov_1.325989_2	-	1,70E-70	230,6	0	2,20E-70	230,3	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Levivirales.0.4.fasta	-	F1341_NODE_1708_length_1776_cov_2.008135_2	-	1,5	-0,4	34,7	0,0059	7,5	6,6	2,1	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1087.Palmdb.0.4.fasta	-	F1341_NODE_1725_length_1770_cov_26.811662_1	-	2,5	-0,9	20,9	0,082	4	14,6	1,7	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1341_NODE_1961_length_1678_cov_7.554529_1	-	0,59	0,4	34,7	0,86	-0,1	34,7	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1341_NODE_2096_length_1637_cov_5.729456_1	-	5,8	-2,6	17,8	12	-3,6	17,8	1,5	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1568_NODE_4375_length_1108_cov_5.311491_1	-	0,018	5,4	22,2	0,022	5,1	22,2	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_552.Palmdb.0.4.fasta	-	F1568_NODE_4502_length_1090_cov_9.710145_3	-	0,019	5,6	23,8	0,012	6,4	9,1	2,1	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1244.Palmdb.0.4.fasta	-	F1568_NODE_4581_length_1081_cov_2.440546_2	-	0,00059	10,9	0,1	0,0009	10,2	0,1	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1568_NODE_5334_length_983_cov_19.650862_2	-	0,65	0,4	10,2	0,78	0,2	10,2	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1035_NODE_197_length_2478_cov_7.180768_4	-	9,5	-3,3	51,6	0,02	5,5	36,7	2	2	0	0	2	2	2	0	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1035_NODE_222_length_2406_cov_2.039132_1	-	0,00029	11,5	0,5	0,00058	10,5	0,1	1,7	2	0	0	2	2	2	1	-
Permutotetraviridae.ALL_RdRp_Palmdb_0.4.fasta	-	F1052_NODE_2373_length_932_cov_9.258837_1	-	5,40E-36	115,8	0	7,00E-36	115,4	0	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1052_NODE_3227_length_813_cov_4.473615_1	-	5,4	-2,3	15,2	7,9	-2,8	15,2	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1052_NODE_4874_length_658_cov_1.603648_1	-	4,4	-2	14,9	4,9	-2,1	14,9	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1054_NODE_477_length_1664_cov_2.837787_1	-	0,33	1,1	13	0,42	0,8	13	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1054_NODE_1755_length_1085_cov_7.551456_3	-	2,2	-1,2	15,4	3,4	-1,8	15,4	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1055_NODE_68_length_2199_cov_6.643657_3	-	0,001	9,6	1,8	0,0012	9,4	1,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1055_NODE_2413_length_740_cov_3.467153_1	-	3,50E-24	77,3	0,1	3,90E-24	77,2	0,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1055_NODE_3418_length_618_cov_2.845471_1	-	2,40E-63	206,8	0,2	2,70E-63	206,7	0,2	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1545_NODE_4814_length_1162_cov_2.229449_1	-	0,46	1,3	14,4	0,58	0,9	14,4	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1545_NODE_5786_length_1050_cov_5.100503_1	-	0,41	1,2	14,2	0,49	1	14,2	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1545_NODE_6373_length_989_cov_1.774090_1	-	8,80E-05	13,4	0,4	0,00012	13	0,4	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1545_NODE_6626_length_966_cov_2.232711_1	-	2,8	-1,3	12	3,4	-1,6	12	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1545_NODE_6904_length_941_cov_2.261851_1	-	5,40E-71	232,4	0,7	6,00E-71	232,3	0,7	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1130_NODE_1695_length_1684_cov_5.302026_1	-	3,4	-2	22,8	4,7	-2,4	22,8	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1130_NODE_2382_length_1466_cov_7.080794_1	-	0,017	6	17,6	0,025	5,4	17,6	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1130_NODE_3300_length_1254_cov_6.849041_1	-	2,60E-06	18,1	13,1	2,70E-06	18	13,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1130_NODE_3940_length_1135_cov_1.528704_1	-	4,90E-06	17,2	17,8	5,50E-06	17,1	17,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1356_NODE_867_length_2309_cov_3.385980_3	-	0,016	6,1	43,2	0,02	5,8	43,2	1	1	0	0	1	1	1	0	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1432_NODE_4847_length_906_cov_1.773208_1	-	9,00E-06	16,4	0	9,00E-06	16,4	0	1,1	1	0	0	1	1	1	1	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1432_NODE_8961_length_606_cov_1.364791_1	-	8,60E-05	13,4	0	8,90E-05	13,3	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1433_NODE_840_length_1785_cov_4.953179_1	-	0,0046	7,9	25,5	0,0055	7,6	25,5	1	1	0	0	1	1	1	1	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1205_NODE_248_length_3721_cov_5.286143_2	-	6,70E-05	13,6	0,2	0,00013	12,7	0,2	1,5	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1205_NODE_288_length_3581_cov_6.888259_4	-	2,6	-1,3	31,6	0,17	2,6	19,2	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1205_NODE_598_length_2864_cov_12.648985_1	-	0,00015	12,6	10,9	0,00019	12,3	10,9	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1205_NODE_619_length_2824_cov_14.175515_2	-	2	-0,8	13,7	2,9	-1,4	13,7	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1205_NODE_798_length_2609_cov_3.029757_1	-	0,11	3	22,3	0,16	2,5	22,3	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1051_NODE_1_length_12044_cov_1008.365835_1	-	3,20E-183	603,3	4,7	5,30E-183	602,6	4,7	1,3	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Mindivirales.0.4.fasta	-	F1051_NODE_1032_length_1159_cov_1.485507_1	-	0,94	0,3	17,6	1,4	-0,3	17,6	1,3	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1051_NODE_1761_length_960_cov_1.657459_1	-	0,04	4,8	10,8	0,049	4,5	10,8	1,1	1	0	0	1	1	1	0	-
Permutotetraviridae.ALL_RdRp_Palmdb_0.4.fasta	-	F1052_NODE_9_length_4423_cov_7.729625_1	-	5,80E-123	402,9	0	1,80E-122	401,2	0	1,7	2	0	0	2	2	2	1	-
Permutotetraviridae.ALL_RdRp_Palmdb_0.4.fasta	-	F1052_NODE_13_length_3984_cov_401.735811_1	-	3,10E-162	532,5	0	4,30E-162	532,1	0	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_724.Palmdb.0.4.fasta	-	F1052_NODE_618_length_1534_cov_1.690331_1	-	1,6	-0,5	14,9	1,9	-0,7	14,9	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1201_NODE_3340_length_1566_cov_4.598941_1	-	0,02	5,5	10,6	0,027	5,1	10,6	1,3	1	0	0	1	1	1	0	-
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1201_NODE_4687_length_1308_cov_1.047087_1	-	4,70E-05	14,4	0	5,80E-05	14	0	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1313_NODE_41_length_2790_cov_5.732358_3	-	0,97	-0,1	11,3	1,7	-0,9	11,3	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1313_NODE_254_length_1282_cov_5.066830_1	-	1,8	-1	14,6	2,5	-1,5	14,6	1,3	1	1	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1322_NODE_126_length_1586_cov_15.097322_1	-	2,00E-51	167,7	1,3	2,40E-51	167,5	1,3	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1322_NODE_732_length_735_cov_15.452941_1	-	0,00015	12,4	0,1	0,00022	11,9	0,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1152_NODE_453_length_2083_cov_5.251972_1	-	0,01	6,2	9,2	0,013	5,9	9,2	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1152_NODE_882_length_1679_cov_3.621921_4	-	0,00014	12,4	19,4	0,00017	12,1	19,4	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1152_NODE_1319_length_1455_cov_2.365714_1	-	0,053	4,3	27,2	0,019	5,7	20,8	2,1	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1152_NODE_1493_length_1384_cov_2.382242_1	-	0,017	5,7	23,4	0,028	5	23,4	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1152_NODE_2743_length_1050_cov_1.217085_1	-	0,012	6,5	30	0,016	6,1	30	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1152_NODE_5172_length_736_cov_1.071953_1	-	0,75	0,3	18,1	0,83	0,2	18,1	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1152_NODE_5423_length_712_cov_1.821918_1	-	0,25	1,8	12,6	0,28	1,6	12,6	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1381_NODE_255_length_2841_cov_543.011127_2	-	2,60E-82	270	10	3,30E-82	269,6	10	1	1	0	0	1	1	1	1	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1381_NODE_2181_length_1388_cov_1.447112_1	-	1,30E-05	16	0,1	1,30E-05	15,9	0,1	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta	-	F1015_NODE_6070_length_851_cov_7.489950_1	-	0,00045	11,1	11,2	0,00054	10,9	11,2	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1015_NODE_9546_length_656_cov_1.269551_1	-	0,16	2,6	11,8	0,2	2,3	11,8	1	1	0	0	1	1	1	0	-
