target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	taxon	orf_start	orf_end	orf_sense	orf_len_nt	contig_id_node
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1525_NODE_3612_length_1205_cov_3.533913_1	-	4.9e-05	14.4	3.2	6e-05	14.1	3.2	11	1	0	0	1	1	1	1	-	F1525_NODE_3612_length_1205_cov_3.533913	Nidovirales	1082	3	REVERSE	1079	F1525_NODE_3612
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1346_NODE_49_length_3563_cov_3.073546_2	-	0.0011	9.5	6	0.0018	8.9	6	12	1	0	0	1	1	1	1	-	F1346_NODE_49_length_3563_cov_3.073546	Patatavirales	2802	1	REVERSE	2801	F1346_NODE_49
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1346_NODE_106_length_3080_cov_8.546446_1	-	0.00062	10.1	0	0.00097	9.5	0	12	1	0	0	1	1	1	1	-	F1346_NODE_106_length_3080_cov_8.546446	NA	3080	1326	REVERSE	1754	F1346_NODE_106
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1346_NODE_106_length_3080_cov_8.546446_2	-	9.9e-100	327.5	0	1.1e-99	327.3	0	1	1	0	0	1	1	1	1	-	F1346_NODE_106_length_3080_cov_8.546446	Martellivirales	1322	3	REVERSE	1319	F1346_NODE_106
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1346_NODE_290_length_2445_cov_1.760251_1	-	9.7e-08	23.1	0.1	2.1e-06	18.7	0	21	2	0	0	2	2	2	2	-	F1346_NODE_290_length_2445_cov_1.760251	Kitrinoviricota	2405	3	REVERSE	2402	F1346_NODE_290
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1346_NODE_600_length_2010_cov_4.730946_1	-	0.0081	7	6.6	0.016	6	6.6	15	1	0	0	1	1	1	1	-	F1346_NODE_600_length_2010_cov_4.730946	NA	380	2008	FORWARD	1628	F1346_NODE_600
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1346_NODE_624_length_1975_cov_10.958333_1	-	8.2e-05	13.2	9.6	0.00011	12.7	9.6	11	1	0	0	1	1	1	1	-	F1346_NODE_624_length_1975_cov_10.958333	Picornavirales	272	1771	FORWARD	1499	F1346_NODE_624
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1395_NODE_618_length_2025_cov_4.154315_1	-	0.0066	7	11.2	0.013	6.1	11.2	13	1	0	0	1	1	1	1	-	F1395_NODE_618_length_2025_cov_4.154315	Reovirales	1854	1	REVERSE	1853	F1395_NODE_618
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1395_NODE_2870_length_1136_cov_1.803885_1	-	1.2e-05	16.1	0.1	1.4e-05	15.9	0.1	12	1	0	0	1	1	1	1	-	F1395_NODE_2870_length_1136_cov_1.803885	Pisuviricota	987	1	REVERSE	986	F1395_NODE_2870
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1580_NODE_163_length_3597_cov_4.683512_8	-	0.0041	7.5	53.6	0.0074	6.7	53.6	13	1	0	0	1	1	1	1	-	F1580_NODE_163_length_3597_cov_4.683512	Picornavirales	3597	1	REVERSE	3596	F1580_NODE_163
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1580_NODE_1196_length_1950_cov_2.318734_3	-	0.0034	7.8	10.8	0.0045	7.4	10.8	11	1	0	0	1	1	1	1	-	F1580_NODE_1196_length_1950_cov_2.318734	Picornavirales	1548	1	REVERSE	1547	F1580_NODE_1196
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1611_NODE_54_length_2710_cov_128.028249_3	-	1.3e-71	234.5	1.6	1.6e-71	234.2	1.6	12	1	0	0	1	1	1	1	-	F1611_NODE_54_length_2710_cov_128.028249	Wolframvirales	2710	50	REVERSE	2660	F1611_NODE_54
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1611_NODE_535_length_1459_cov_2221.661681_1	-	5.5e-14	43.4	0	7.3e-14	42.9	0	11	1	0	0	1	1	1	1	-	F1611_NODE_535_length_1459_cov_2221.661681	NA	1448	60	REVERSE	1388	F1611_NODE_535
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1570_NODE_24_length_6279_cov_8.322622_2	-	7.7e-82	268	5	1.1e-81	267.5	5	12	1	0	0	1	1	1	1	-	F1570_NODE_24_length_6279_cov_8.322622	Duplornaviricota	2952	307	REVERSE	2645	F1570_NODE_24
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1001_NODE_5727_length_944_cov_2.591676_1	-	0.00029	11.4	0	4e-04	11	0	11	1	0	0	1	1	1	1	-	F1001_NODE_5727_length_944_cov_2.591676	Duplornaviricota	942	1	REVERSE	941	F1001_NODE_5727
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1002_NODE_3940_length_931_cov_1.800228_1	-	0.00026	11.7	0.1	3e-04	11.4	0.1	11	1	0	0	1	1	1	1	-	F1002_NODE_3940_length_931_cov_1.800228	Pisuviricota	1	930	FORWARD	929	F1002_NODE_3940
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1003_NODE_35_length_3895_cov_3.106771_2	-	0.00012	13.1	0	0.00021	12.2	0	14	1	0	0	1	1	1	1	-	F1003_NODE_35_length_3895_cov_3.106771	Lenarviricota	3137	3	REVERSE	3134	F1003_NODE_35
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1419_NODE_2491_length_1493_cov_3.922809_4	-	0.00096	9.6	19.3	0.0011	9.4	19.3	11	1	0	0	1	1	1	1	-	F1419_NODE_2491_length_1493_cov_3.922809	Picornavirales	1015	2	REVERSE	1013	F1419_NODE_2491
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1419_NODE_2957_length_1366_cov_2.457666_2	-	0.00029	11.6	12.4	0.00033	11.5	12.4	11	1	0	0	1	1	1	1	-	F1419_NODE_2957_length_1366_cov_2.457666	Martellivirales	1365	337	REVERSE	1028	F1419_NODE_2957
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1419_NODE_5285_length_919_cov_11.773148_2	-	0.00024	12.3	9.3	0.00025	12.3	9.3	11	1	0	0	1	1	1	1	-	F1419_NODE_5285_length_919_cov_11.773148	Durnavirales	919	2	REVERSE	917	F1419_NODE_5285
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1063_NODE_313_length_3013_cov_13.284314_2	-	0.00063	10.7	0.6	0.00087	10.3	0.6	11	1	0	0	1	1	1	1	-	F1063_NODE_313_length_3013_cov_13.284314	Ellioviricetes	160	2157	FORWARD	1997	F1063_NODE_313
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1083_NODE_108_length_2488_cov_200.391286_1	-	1.5e-183	604.1	0	2e-183	603.7	0	1	1	0	0	1	1	1	1	-	F1083_NODE_108_length_2488_cov_200.391286	Insthoviricetes	2455	83	REVERSE	2372	F1083_NODE_108
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1641_NODE_167_length_2912_cov_3.396570_1	-	1e-103	340.7	0.5	1.1e-103	340.6	0.5	1	1	0	0	1	1	1	1	-	F1641_NODE_167_length_2912_cov_3.396570	Martellivirales	1760	2911	FORWARD	1151	F1641_NODE_167
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_218_length_2747_cov_2.493314_1	-	0.00048	10.7	0.2	0.00087	9.8	0	15	2	0	0	2	2	2	1	-	F1641_NODE_218_length_2747_cov_2.493314	Duplornaviricota	2747	3	REVERSE	2744	F1641_NODE_218
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_249_length_2639_cov_2.291409_1	-	0.00024	11.7	0	4e-04	11	0	12	1	0	0	1	1	1	1	-	F1641_NODE_249_length_2639_cov_2.291409	Duplornaviricota	669	2639	FORWARD	1970	F1641_NODE_249
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_451_length_2170_cov_2.238298_2	-	0.00036	11.4	0	0.00041	11.2	0	11	1	0	0	1	1	1	1	-	F1641_NODE_451_length_2170_cov_2.238298	Lenarviricota	1139	3	REVERSE	1136	F1641_NODE_451
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_572_length_1989_cov_12.755946_1	-	0.00033	11.5	0	0.00055	10.8	0	13	1	0	0	1	1	1	1	-	F1641_NODE_572_length_1989_cov_12.755946	Lenarviricota	1988	3	REVERSE	1985	F1641_NODE_572
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_1873_length_1205_cov_1.410435_1	-	2.6e-06	18.3	2.1	3.8e-06	17.7	0.1	2	1	1	1	2	2	2	1	-	F1641_NODE_1873_length_1205_cov_1.410435	Pisuviricota	2	1204	FORWARD	1202	F1641_NODE_1873
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1641_NODE_2190_length_1115_cov_1.470755_1	-	0.00024	11.7	0	0.0012	9.4	0	19	1	1	1	2	2	2	1	-	F1641_NODE_2190_length_1115_cov_1.470755	Duplornaviricota	1114	89	REVERSE	1025	F1641_NODE_2190
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1575_NODE_4057_length_1074_cov_1.854760_1	-	0.0026	8.6	16.6	0.0028	8.5	16.6	13	1	0	0	1	1	1	1	-	F1575_NODE_4057_length_1074_cov_1.854760	NA	3	1073	FORWARD	1070	F1575_NODE_4057
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1356_NODE_287_length_3145_cov_3.183495_3	-	0.0014	9.5	14.5	0.0021	9	14.5	12	1	0	0	1	1	1	1	-	F1356_NODE_287_length_3145_cov_3.183495	Cryppavirales	3	3143	FORWARD	3140	F1356_NODE_287
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1503_NODE_70_length_6527_cov_8.335600_2	-	0.0053	7.2	38.3	0.0078	6.6	38.3	11	1	0	0	1	1	1	1	-	F1503_NODE_70_length_6527_cov_8.335600	Picornavirales	4185	1	REVERSE	4184	F1503_NODE_70
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1503_NODE_359_length_4006_cov_2.178183_1	-	9.3e-05	13.4	1.8	2e-04	12.3	0.1	2	1	1	1	2	2	2	1	-	F1503_NODE_359_length_4006_cov_2.178183	Lenarviricota	4005	1198	REVERSE	2807	F1503_NODE_359
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1503_NODE_1215_length_2564_cov_8.311678_1	-	0.00036	11.5	18.4	0.00049	11.1	18.4	12	1	0	0	1	1	1	1	-	F1503_NODE_1215_length_2564_cov_8.311678	NA	2363	231	REVERSE	2132	F1503_NODE_1215
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1503_NODE_1670_length_2228_cov_3.358491_1	-	0.00018	12.5	7.1	0.00023	12.1	7.1	12	1	0	0	1	1	1	1	-	F1503_NODE_1670_length_2228_cov_3.358491	Cryppavirales	129	1961	FORWARD	1832	F1503_NODE_1670
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1409_NODE_19_length_4222_cov_103.539237_1	-	9.8e-151	496.2	0.1	1.3e-150	495.8	0.1	11	1	0	0	1	1	1	1	-	F1409_NODE_19_length_4222_cov_103.539237	Martellivirales	1	2487	FORWARD	2486	F1409_NODE_19
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1409_NODE_1030_length_1401_cov_2.696880_1	-	0.00087	9.9	7.7	0.0013	9.3	7.7	12	1	0	0	1	1	1	1	-	F1409_NODE_1030_length_1401_cov_2.696880	NA	1399	2	REVERSE	1397	F1409_NODE_1030
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1409_NODE_1799_length_1138_cov_2.044321_1	-	0.00055	10.7	0	6e-04	10.6	0	11	1	0	0	1	1	1	1	-	F1409_NODE_1799_length_1138_cov_2.044321	Ghabrivirales	1136	3	REVERSE	1133	F1409_NODE_1799
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1409_NODE_1832_length_1127_cov_2.578358_1	-	9.5e-67	218.2	0	1.2e-66	217.9	0	1	1	0	0	1	1	1	1	-	F1409_NODE_1832_length_1127_cov_2.578358	Ghabrivirales	1127	3	REVERSE	1124	F1409_NODE_1832
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1409_NODE_2116_length_1058_cov_2.024925_1	-	0.0016	9.4	5.8	0.0018	9.2	5.8	11	1	0	0	1	1	1	1	-	F1409_NODE_2116_length_1058_cov_2.024925	Cryppavirales	2	1057	FORWARD	1055	F1409_NODE_2116
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1358_NODE_8391_length_1060_cov_2.287562_2	-	0.0059	7.8	15.1	0.0072	7.5	15.1	11	1	0	0	1	1	1	1	-	F1358_NODE_8391_length_1060_cov_2.287562	Durnavirales	1060	2	REVERSE	1058	F1358_NODE_8391
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1028_NODE_2_length_10934_cov_8.183013_5	-	8.1e-62	201.8	0.3	1.2e-61	201.2	0.3	11	1	0	0	1	1	1	1	-	F1028_NODE_2_length_10934_cov_8.183013	Picornavirales	6973	146	REVERSE	6827	F1028_NODE_2
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1441_NODE_2180_length_1031_cov_1.172131_1	-	0.00019	12.4	0.2	0.00053	10.9	0.1	17	1	1	1	2	2	2	1	-	F1441_NODE_2180_length_1031_cov_1.172131	Lenarviricota	1	1029	FORWARD	1028	F1441_NODE_2180
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1444_NODE_36_length_2665_cov_7.324138_2	-	6.3e-141	463.8	12.9	8.1e-141	463.4	12.9	1	1	0	0	1	1	1	1	-	F1444_NODE_36_length_2665_cov_7.324138	Martellivirales	1693	2	REVERSE	1691	F1444_NODE_36
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1596_NODE_157_length_2526_cov_8.624444_1	-	0.001	10	6.2	0.0014	9.5	6.2	11	1	0	0	1	1	1	1	-	F1596_NODE_157_length_2526_cov_8.624444	NA	3	2525	FORWARD	2522	F1596_NODE_157
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1596_NODE_1478_length_1362_cov_2.443764_3	-	6.7e-05	13.6	1	9.3e-05	13.2	1	11	1	0	0	1	1	1	1	-	F1596_NODE_1478_length_1362_cov_2.443764	Reovirales	1361	3	REVERSE	1358	F1596_NODE_1478
ALL_FINAL_RdRp_cores_0.3.clstr_990.Palmdb.0.4.fasta	-	F1596_NODE_2436_length_1125_cov_1.738318_1	-	6.3e-05	14.3	4.8	8.4e-05	13.9	4.8	11	1	0	0	1	1	1	1	-	F1596_NODE_2436_length_1125_cov_1.738318	NA	918	1	REVERSE	917	F1596_NODE_2436
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1387_NODE_523_length_2201_cov_2.838304_2	-	0.00046	10.7	0	0.00069	10.2	0	12	1	0	0	1	1	1	1	-	F1387_NODE_523_length_2201_cov_2.838304	Duplornaviricota	592	2199	FORWARD	1607	F1387_NODE_523
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1632_NODE_2029_length_1464_cov_2.265436_1	-	5e-04	10.6	38.1	6e-04	10.3	38.1	1	1	0	0	1	1	1	1	-	F1632_NODE_2029_length_1464_cov_2.265436	Picornavirales	1462	2	REVERSE	1460	F1632_NODE_2029
ALL_NCBI_Palmdb_RdRp.Milneviricetes.0.4.fasta	-	F1632_NODE_4715_length_950_cov_1.377654_1	-	0.00042	11	0.5	0.00043	10.9	0.5	12	1	0	0	1	1	1	1	-	F1632_NODE_4715_length_950_cov_1.377654	Milneviricetes	3	950	FORWARD	947	F1632_NODE_4715
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1479_NODE_1773_length_1254_cov_3.101751_1	-	0.0015	9.5	20.9	0.0018	9.2	20.9	11	1	0	0	1	1	1	1	-	F1479_NODE_1773_length_1254_cov_3.101751	Cryppavirales	1254	37	REVERSE	1217	F1479_NODE_1773
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1480_NODE_16_length_6208_cov_7.653177_2	-	0.00025	11.6	0	0.00045	10.8	0	13	1	0	0	1	1	1	1	-	F1480_NODE_16_length_6208_cov_7.653177	Duplornaviricota	1317	4499	FORWARD	3182	F1480_NODE_16
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1480_NODE_103_length_3615_cov_5.281461_1	-	4.8e-05	14	0	9e-05	13.1	0	13	1	0	0	1	1	1	1	-	F1480_NODE_103_length_3615_cov_5.281461	Duplornaviricota	3613	134	REVERSE	3479	F1480_NODE_103
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1480_NODE_278_length_2761_cov_30.926829_1	-	0.00043	11.2	0	8e-04	10.3	0	14	1	0	0	1	1	1	1	-	F1480_NODE_278_length_2761_cov_30.926829	Lenarviricota	2759	282	REVERSE	2477	F1480_NODE_278
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1477_NODE_472_length_2333_cov_5.201054_2	-	1.7e-05	15.5	0	3e-05	14.7	0	13	1	0	0	1	1	1	1	-	F1477_NODE_472_length_2333_cov_5.201054	Duplornaviricota	868	2331	FORWARD	1463	F1477_NODE_472
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1477_NODE_1176_length_1656_cov_5.355403_1	-	0.00035	11.4	0.3	0.00093	10.1	0	18	2	1	1	3	3	3	1	-	F1477_NODE_1176_length_1656_cov_5.355403	Lenarviricota	1223	3	REVERSE	1220	F1477_NODE_1176
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1479_NODE_305_length_2537_cov_2.929492_1	-	6e-07	20.3	0.2	3.8e-06	17.7	0	15	1	1	0	1	1	1	1	-	F1479_NODE_305_length_2537_cov_2.929492	Pisuviricota	2537	3	REVERSE	2534	F1479_NODE_305
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1063_NODE_1766_length_1561_cov_2.777556_1	-	1.2e-05	16	23.5	1.4e-05	15.7	23.5	11	1	0	0	1	1	1	1	-	F1063_NODE_1766_length_1561_cov_2.777556	Picornavirales	1560	580	REVERSE	980	F1063_NODE_1766
ALL_FINAL_RdRp_cores_0.3.clstr_1135.Palmdb.0.4.fasta	-	F1057_NODE_309_length_2144_cov_3.964098_3	-	0.00062	10.3	0.1	0.0012	9.4	0	14	1	1	0	1	1	1	1	-	F1057_NODE_309_length_2144_cov_3.964098	NA	1670	12	REVERSE	1658	F1057_NODE_309
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1432_NODE_2276_length_1345_cov_1.917054_1	-	6.4e-06	16.9	0.1	8.9e-06	16.5	0.1	12	1	0	0	1	1	1	1	-	F1432_NODE_2276_length_1345_cov_1.917054	Pisuviricota	1343	3	REVERSE	1340	F1432_NODE_2276
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1432_NODE_2517_length_1279_cov_1.770425_1	-	0.0024	8.5	4.8	0.0033	8	4.8	11	1	0	0	1	1	1	1	-	F1432_NODE_2517_length_1279_cov_1.770425	Reovirales	286	1278	FORWARD	992	F1432_NODE_2517
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1614_NODE_54_length_3605_cov_8.592113_2	-	0.0018	9.2	13.1	0.00027	11.9	9	16	2	0	0	2	2	2	1	-	F1614_NODE_54_length_3605_cov_8.592113	Cryppavirales	3605	3	REVERSE	3602	F1614_NODE_54
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1039_NODE_2445_length_1412_cov_14.840088_1	-	0.00043	11.3	4.7	0.00051	11	4.7	11	1	0	0	1	1	1	1	-	F1039_NODE_2445_length_1412_cov_14.840088	NA	507	1412	FORWARD	905	F1039_NODE_2445
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1039_NODE_2608_length_1373_cov_6.997724_2	-	0.0069	6.8	41.9	0.0085	6.5	41.9	1	1	0	0	1	1	1	1	-	F1039_NODE_2608_length_1373_cov_6.997724	Picornavirales	2	1372	FORWARD	1370	F1039_NODE_2608
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1039_NODE_2649_length_1364_cov_3.462949_4	-	1.1e-08	26.3	7.5	1.3e-08	26	7.5	11	1	0	0	1	1	1	1	-	F1039_NODE_2649_length_1364_cov_3.462949	Tolivirales	1362	1	REVERSE	1361	F1039_NODE_2649
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1039_NODE_2698_length_1353_cov_7.740370_4	-	0.0018	8.7	8.4	0.002	8.6	8.4	11	1	0	0	1	1	1	1	-	F1039_NODE_2698_length_1353_cov_7.740370	Picornavirales	1353	1	REVERSE	1352	F1039_NODE_2698
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1039_NODE_3387_length_1220_cov_6.862661_1	-	0.00061	10.4	0	0.00094	9.7	0	12	1	0	0	1	1	1	1	-	F1039_NODE_3387_length_1220_cov_6.862661	Duplornaviricota	1	1218	FORWARD	1217	F1039_NODE_3387
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1075_NODE_477_length_2130_cov_1.505060_1	-	0.0012	9.5	1.5	0.0018	8.9	1.5	12	1	0	0	1	1	1	1	-	F1075_NODE_477_length_2130_cov_1.505060	Reovirales	1	2130	FORWARD	2129	F1075_NODE_477
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1075_NODE_704_length_1924_cov_2.239700_1	-	0.00024	12.3	0	0.00039	11.6	0	13	1	0	0	1	1	1	1	-	F1075_NODE_704_length_1924_cov_2.239700	Durnavirales	1923	1	REVERSE	1922	F1075_NODE_704
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1075_NODE_1193_length_1647_cov_5.474874_1	-	2.9e-69	226.6	0.1	3.6e-69	226.3	0.1	1	1	0	0	1	1	1	1	-	F1075_NODE_1193_length_1647_cov_5.474874	Amarillovirales	177	1538	FORWARD	1361	F1075_NODE_1193
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1075_NODE_1545_length_1516_cov_4.110198_1	-	6e-04	10.4	0	0.00085	9.9	0	11	1	0	0	1	1	1	1	-	F1075_NODE_1545_length_1516_cov_4.110198	Negarnaviricota	482	1516	FORWARD	1034	F1075_NODE_1545
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1075_NODE_1999_length_1374_cov_1.774071_1	-	2.1e-06	18.7	0	3.7e-06	17.9	0	14	1	0	0	1	1	1	1	-	F1075_NODE_1999_length_1374_cov_1.774071	Kitrinoviricota	25	1374	FORWARD	1349	F1075_NODE_1999
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1085_NODE_495_length_1871_cov_4.127753_1	-	5.7e-05	13.7	0	8.8e-05	13.1	0	12	1	0	0	1	1	1	1	-	F1085_NODE_495_length_1871_cov_4.127753	Duplornaviricota	478	1869	FORWARD	1391	F1085_NODE_495
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1085_NODE_795_length_1580_cov_13.853770_2	-	0.0054	7.1	78.9	0.007	6.8	78.9	1	1	0	0	1	1	1	1	-	F1085_NODE_795_length_1580_cov_13.853770	Picornavirales	1578	259	REVERSE	1319	F1085_NODE_795
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1086_NODE_248_length_2614_cov_23.964048_1	-	2e-05	15.3	0.1	0.0093	6.5	0	22	2	0	0	2	2	2	2	-	F1086_NODE_248_length_2614_cov_23.964048	NA	2581	194	REVERSE	2387	F1086_NODE_248
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1449_NODE_459_length_1969_cov_19.422675_2	-	3.5e-06	18.2	11.4	4.3e-06	17.9	11.4	11	1	0	0	1	1	1	1	-	F1449_NODE_459_length_1969_cov_19.422675	Cryppavirales	1719	1	REVERSE	1718	F1449_NODE_459
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1449_NODE_933_length_1621_cov_3.952107_2	-	0.0097	6.5	10.1	0.015	5.9	10.1	12	1	0	0	1	1	1	1	-	F1449_NODE_933_length_1621_cov_3.952107	NA	3	1619	FORWARD	1616	F1449_NODE_933
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1449_NODE_1093_length_1529_cov_13.426730_1	-	0.0042	7.5	9.7	0.0049	7.3	9.7	1	1	0	0	1	1	1	1	-	F1449_NODE_1093_length_1529_cov_13.426730	Picornavirales	1528	2	REVERSE	1526	F1449_NODE_1093
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1449_NODE_1130_length_1512_cov_4.007550_1	-	0.0024	8.8	10.9	0.0029	8.5	10.9	11	1	0	0	1	1	1	1	-	F1449_NODE_1130_length_1512_cov_4.007550	Ellioviricetes	1510	2	REVERSE	1508	F1449_NODE_1130
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1124_NODE_460_length_3002_cov_10.663386_2	-	0.0013	9.5	1.7	0.0024	8.6	1.7	13	1	0	0	1	1	1	1	-	F1124_NODE_460_length_3002_cov_10.663386	Stellavirales	629	3001	FORWARD	2372	F1124_NODE_460
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1492_NODE_2040_length_1278_cov_2.926410_1	-	0.00055	10.5	0	0.00085	9.9	0	12	1	0	0	1	1	1	1	-	F1492_NODE_2040_length_1278_cov_2.926410	Duplornaviricota	1278	1	REVERSE	1277	F1492_NODE_2040
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1492_NODE_2216_length_1231_cov_3.647959_1	-	0.00014	12.9	3.2	0.00018	12.5	3.2	11	1	0	0	1	1	1	1	-	F1492_NODE_2216_length_1231_cov_3.647959	Nidovirales	1230	1	REVERSE	1229	F1492_NODE_2216
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1358_NODE_423_length_3214_cov_3.044001_2	-	5e-04	10.6	0	0.00068	10.2	0	12	1	0	0	1	1	1	1	-	F1358_NODE_423_length_3214_cov_3.044001	Duplornaviricota	2011	2	REVERSE	2009	F1358_NODE_423
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1358_NODE_681_length_2813_cov_4.804569_1	-	0.00021	12.3	22.8	0.00035	11.6	22.8	12	1	0	0	1	1	1	1	-	F1358_NODE_681_length_2813_cov_4.804569	Ellioviricetes	536	2812	FORWARD	2276	F1358_NODE_681
